bundle_id,bundle_name,refset_name,refset_url,score
453,Early syphilis infection,Flu-like symptoms and upper and lower respiratory tract infection codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19flurti_cod/20250627/,0.09090909090909091
453,Early syphilis infection,Codes relating to COVID19 risk indicators of infection activities regarding COVID19 and long COVID management and assessment,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19activity_cod/20250627/,0.07142857142857142
453,Early syphilis infection,"Codes relating to COVID19 risk, indicators of infection, activities regarding COVID19, and long COVID management and assessment (obsolete)",https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/codes-relating-to-covid19-risk-indicators-of-infection-activities-regarding-covid19-and-long-covid-management-and-assessment/20241205/,0.06666666666666667
454,First ever acute ischemic stroke,Acute confusion codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/acconfus_cod/20250627/,0.14285714285714285
454,First ever acute ischemic stroke,Haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hstrk_cod/20250627/,0.14285714285714285
454,First ever acute ischemic stroke,Stroke exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/strexc_cod/20200812/,0.14285714285714285
454,First ever acute ischemic stroke,Stroke diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/strk_cod/20250627/,0.14285714285714285
455,First ever acute hemorrhagic stroke,Acute confusion codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/acconfus_cod/20250627/,0.14285714285714285
455,First ever acute hemorrhagic stroke,Haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hstrk_cod/20250627/,0.14285714285714285
455,First ever acute hemorrhagic stroke,Stroke exception codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/strexc_cod/20200812/,0.14285714285714285
455,First ever acute hemorrhagic stroke,Stroke diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/strk_cod/20250627/,0.14285714285714285
484,"Exposure to forces of nature, non-disaster ",Codes for diabetes (non-type 1),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dmnontype1_cod/20250627/,0.2222222222222222
484,"Exposure to forces of nature, non-disaster ",Non-diabetic hyperglycaemia codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ndh_cod/20250627/,0.2222222222222222
484,"Exposure to forces of nature, non-disaster ",Non-haemorrhagic stroke codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/ostr_cod/20250627/,0.2222222222222222
484,"Exposure to forces of nature, non-disaster ",Discoid and non-systemic lupus codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/dlupus_cod/20210127/,0.2
484,"Exposure to forces of nature, non-disaster ",Familial and non-familial hypercholesterolemia diagnosis codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/fnfhyp_cod/20250627/,0.2
484,"Exposure to forces of nature, non-disaster ",Chemotherapy non-drug concept codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chemo_cod/20250627/,0.2
500,Neonatal preterm and LBWSG (Raw data) - All prematurity; gestational age (GA) <37 weeks,Gestational Diabetes Codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gestdiab_cod/20250627/,0.08333333333333333
500,Neonatal preterm and LBWSG (Raw data) - All prematurity; gestational age (GA) <37 weeks,Dissent from secondary use of GP patient identifiable data,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pobjec_cod/20200812/,0.0625
500,Neonatal preterm and LBWSG (Raw data) - All prematurity; gestational age (GA) <37 weeks,Dissent withdrawn from secondary use of GP patient identifiable data,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/pobjecw_cod/20241205/,0.058823529411764705
541,Acute other sense organ diseases,Acute confusion codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/acconfus_cod/20250627/,0.14285714285714285
541,Acute other sense organ diseases,Kawasaki disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/kawasaki_cod/20250627/,0.14285714285714285
541,Acute other sense organ diseases,Grave’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/gravesdis_cod/20250627/,0.14285714285714285
541,Acute other sense organ diseases,Mitochondrial disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/mitochond_cod/20250627/,0.14285714285714285
541,Acute other sense organ diseases,Huntington’s disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/hunt_cod/20250627/,0.14285714285714285
541,Acute other sense organ diseases,Crohns disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crohns_cod/20250627/,0.14285714285714285
541,Acute other sense organ diseases,Coeliac disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/coeliac_cod/20250627/,0.14285714285714285
542,Chronic other sense organ diseases,Chronic heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/chronhd_cod/20250627/,0.2857142857142857
542,Chronic other sense organ diseases,Chronic respiratory disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk1_cod/20250627/,0.2857142857142857
542,Chronic other sense organ diseases,Chronic liver disease (CLD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cldatrisk1_cod/20250627/,0.25
542,Chronic other sense organ diseases,Chronic neurological disease (CND) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/cndatrisk1_cod/20250627/,0.25
542,Chronic other sense organ diseases,Chronic respiratory disease (CRD) codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/crdatrisk2_cod/20250627/,0.25
602,Congenital msk (all ages) - parent,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.14285714285714285
602,Congenital msk (all ages) - parent,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.125
602,Congenital msk (all ages) - parent,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.125
602,Congenital msk (all ages) - parent,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.125
602,Congenital msk (all ages) - parent,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1111111111111111
602,Congenital msk (all ages) - parent,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1111111111111111
602,Congenital msk (all ages) - parent,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1111111111111111
604,Congenital msk (all ages) - subcause - Limb abnormalities,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.1111111111111111
604,Congenital msk (all ages) - subcause - Limb abnormalities,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1
604,Congenital msk (all ages) - subcause - Limb abnormalities,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1
604,Congenital msk (all ages) - subcause - Limb abnormalities,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1
604,Congenital msk (all ages) - subcause - Limb abnormalities,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.09090909090909091
604,Congenital msk (all ages) - subcause - Limb abnormalities,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.09090909090909091
604,Congenital msk (all ages) - subcause - Limb abnormalities,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.09090909090909091
606,Congenital msk (all ages) - subcause - Polydactyly and syndactyly,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.1111111111111111
606,Congenital msk (all ages) - subcause - Polydactyly and syndactyly,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1
606,Congenital msk (all ages) - subcause - Polydactyly and syndactyly,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1
606,Congenital msk (all ages) - subcause - Polydactyly and syndactyly,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1
606,Congenital msk (all ages) - subcause - Polydactyly and syndactyly,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.09090909090909091
606,Congenital msk (all ages) - subcause - Polydactyly and syndactyly,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.09090909090909091
606,Congenital msk (all ages) - subcause - Polydactyly and syndactyly,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.09090909090909091
608,Congenital neural (all ages) - parent,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.14285714285714285
608,Congenital neural (all ages) - parent,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.125
608,Congenital neural (all ages) - parent,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.125
608,Congenital neural (all ages) - parent,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.125
608,Congenital neural (all ages) - parent,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1111111111111111
608,Congenital neural (all ages) - parent,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1111111111111111
608,Congenital neural (all ages) - parent,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1111111111111111
610,Congenital neural (all ages) - subcause - Anencephaly,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.125
610,Congenital neural (all ages) - subcause - Anencephaly,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1111111111111111
610,Congenital neural (all ages) - subcause - Anencephaly,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1111111111111111
610,Congenital neural (all ages) - subcause - Anencephaly,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1111111111111111
610,Congenital neural (all ages) - subcause - Anencephaly,Congenital malformation codes required for EPP (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1
610,Congenital neural (all ages) - subcause - Anencephaly,Congenital absence of left foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1
610,Congenital neural (all ages) - subcause - Anencephaly,Congenital absence of right foot codes (obsolete),https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1
612,Congenital neural (all ages) - subcause - Encephalocele,Congenital heart disease codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/c19heart_cod/20250627/,0.125
612,Congenital neural (all ages) - subcause - Encephalocele,Congenital absence of right foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabr_cod/20250627/,0.1111111111111111
612,Congenital neural (all ages) - subcause - Encephalocele,Congenital malformation codes required for EPP,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/eppcongmalf_cod/20250627/,0.1111111111111111
612,Congenital neural (all ages) - subcause - Encephalocele,Congenital absence of left foot codes,https://opencodelists.org/codelist/nhsd-primary-care-domain-refsets/conabl_cod/20250627/,0.1111111111111111
